season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps
2018,19,Mexican Grand Prix,hamilton,mercedes,3,4,Finished,12,71
2018,19,Mexican Grand Prix,bottas,mercedes,5,5,+1 Lap,10,70
2018,19,Mexican Grand Prix,hulkenberg,renault,7,6,+2 Laps,8,69
2018,19,Mexican Grand Prix,leclerc,sauber,9,7,+2 Laps,6,69
2018,19,Mexican Grand Prix,vandoorne,mclaren,15,8,+2 Laps,4,69
2018,19,Mexican Grand Prix,ericsson,sauber,10,9,+2 Laps,2,69
2018,19,Mexican Grand Prix,gasly,toro_rosso,20,10,+2 Laps,1,69
2018,19,Mexican Grand Prix,ocon,force_india,11,11,+2 Laps,0,69
2018,19,Mexican Grand Prix,stroll,williams,17,12,+2 Laps,0,69
2018,19,Mexican Grand Prix,sirotkin,williams,19,13,+2 Laps,0,69
2018,19,Mexican Grand Prix,brendon_hartley,toro_rosso,14,14,+2 Laps,0,69
2018,19,Mexican Grand Prix,kevin_magnussen,haas,16,15,+2 Laps,0,69
2018,19,Mexican Grand Prix,grosjean,haas,18,16,+3 Laps,0,68
2018,19,Mexican Grand Prix,ricciardo,red_bull,1,17,Engine,0,61
2018,19,Mexican Grand Prix,perez,force_india,13,18,Brakes,0,38
2018,19,Mexican Grand Prix,sainz,renault,8,19,Suspension,0,28
2018,19,Mexican Grand Prix,alonso,mclaren,12,20,Engine,0,3
2018,20,Brazilian Grand Prix,hamilton,mercedes,1,1,Finished,25,71
2018,20,Brazilian Grand Prix,max_verstappen,red_bull,5,2,Finished,18,71
2018,20,Brazilian Grand Prix,raikkonen,ferrari,4,3,Finished,15,71
2018,20,Brazilian Grand Prix,ricciardo,red_bull,11,4,Finished,12,71
2018,20,Brazilian Grand Prix,bottas,mercedes,3,5,Finished,10,71
2018,20,Brazilian Grand Prix,vettel,ferrari,2,6,Finished,8,71
2018,20,Brazilian Grand Prix,leclerc,sauber,7,7,Finished,6,71
2018,20,Brazilian Grand Prix,grosjean,haas,8,8,Finished,4,71
2018,20,Brazilian Grand Prix,kevin_magnussen,haas,10,9,Finished,2,71
2018,20,Brazilian Grand Prix,perez,force_india,12,10,+1 Lap,1,70
2018,20,Brazilian Grand Prix,brendon_hartley,toro_rosso,16,11,+1 Lap,0,70
2018,20,Brazilian Grand Prix,sainz,renault,15,12,+1 Lap,0,70
2018,20,Brazilian Grand Prix,gasly,toro_rosso,9,13,+1 Lap,0,70
2018,20,Brazilian Grand Prix,vandoorne,mclaren,20,14,+1 Lap,0,70
2018,20,Brazilian Grand Prix,ocon,force_india,18,15,+1 Lap,0,70
2018,20,Brazilian Grand Prix,sirotkin,williams,14,16,+2 Laps,0,69
2018,20,Brazilian Grand Prix,alonso,mclaren,17,17,+2 Laps,0,69
2018,20,Brazilian Grand Prix,stroll,williams,19,18,+2 Laps,0,69
2018,20,Brazilian Grand Prix,hulkenberg,renault,13,19,Overheating,0,32
2018,20,Brazilian Grand Prix,ericsson,sauber,6,20,Collision,0,20
2018,21,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,Finished,25,55
2018,21,Abu Dhabi Grand Prix,vettel,ferrari,3,2,Finished,18,55
2018,21,Abu Dhabi Grand Prix,max_verstappen,red_bull,6,3,Finished,15,55
2018,21,Abu Dhabi Grand Prix,ricciardo,red_bull,5,4,Finished,12,55
2018,21,Abu Dhabi Grand Prix,bottas,mercedes,2,5,Finished,10,55
2018,21,Abu Dhabi Grand Prix,sainz,renault,11,6,Finished,8,55
2018,21,Abu Dhabi Grand Prix,leclerc,sauber,8,7,Finished,6,55
2018,21,Abu Dhabi Grand Prix,perez,force_india,14,8,Finished,4,55
2018,21,Abu Dhabi Grand Prix,grosjean,haas,7,9,+1 Lap,2,54
2018,21,Abu Dhabi Grand Prix,kevin_magnussen,haas,13,10,+1 Lap,1,54
2018,21,Abu Dhabi Grand Prix,alonso,mclaren,15,11,+1 Lap,0,54
2018,21,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,16,12,+1 Lap,0,54
2018,21,Abu Dhabi Grand Prix,stroll,williams,20,13,+1 Lap,0,54
2018,21,Abu Dhabi Grand Prix,vandoorne,mclaren,18,14,+1 Lap,0,54
2018,21,Abu Dhabi Grand Prix,sirotkin,williams,19,15,+1 Lap,0,54
2018,21,Abu Dhabi Grand Prix,gasly,toro_rosso,17,16,Engine,0,46
2018,21,Abu Dhabi Grand Prix,ocon,force_india,9,17,Engine,0,44
2018,21,Abu Dhabi Grand Prix,ericsson,sauber,12,18,Power loss,0,24
2018,21,Abu Dhabi Grand Prix,raikkonen,ferrari,4,19,Power loss,0,6
2018,21,Abu Dhabi Grand Prix,hulkenberg,renault,10,20,Collision,0,0
2019,1,Australian Grand Prix,bottas,mercedes,2,1,Finished,26,58
2019,1,Australian Grand Prix,hamilton,mercedes,1,2,Finished,18,58
2019,1,Australian Grand Prix,max_verstappen,red_bull,4,3,Finished,15,58
2019,1,Australian Grand Prix,vettel,ferrari,3,4,Finished,12,58
2019,1,Australian Grand Prix,leclerc,ferrari,5,5,Finished,10,58
2019,1,Australian Grand Prix,kevin_magnussen,haas,7,6,Finished,8,58
2019,1,Australian Grand Prix,hulkenberg,renault,11,7,+1 Lap,6,57
2019,1,Australian Grand Prix,raikkonen,alfa,9,8,+1 Lap,4,57
2019,1,Australian Grand Prix,stroll,racing_point,16,9,+1 Lap,2,57
2019,1,Australian Grand Prix,kvyat,toro_rosso,15,10,+1 Lap,1,57
2019,1,Australian Grand Prix,gasly,red_bull,17,11,+1 Lap,0,57
2019,1,Australian Grand Prix,norris,mclaren,8,12,+1 Lap,0,57
2019,1,Australian Grand Prix,perez,racing_point,10,13,+1 Lap,0,57
2019,1,Australian Grand Prix,albon,toro_rosso,13,14,+1 Lap,0,57
2019,1,Australian Grand Prix,giovinazzi,alfa,14,15,+1 Lap,0,57
2019,1,Australian Grand Prix,russell,williams,19,16,+2 Laps,0,56
2019,1,Australian Grand Prix,kubica,williams,20,17,+3 Laps,0,55
2019,1,Australian Grand Prix,grosjean,haas,6,18,Wheel,0,29
2019,1,Australian Grand Prix,ricciardo,renault,12,19,Damage,0,28
2019,1,Australian Grand Prix,sainz,mclaren,18,20,Engine,0,9
2019,2,Bahrain Grand Prix,hamilton,mercedes,3,1,Finished,25,57
2019,2,Bahrain Grand Prix,bottas,mercedes,4,2,Finished,18,57
2019,2,Bahrain Grand Prix,leclerc,ferrari,1,3,Finished,16,57
2019,2,Bahrain Grand Prix,max_verstappen,red_bull,5,4,Finished,12,57
2019,2,Bahrain Grand Prix,vettel,ferrari,2,5,Finished,10,57
2019,2,Bahrain Grand Prix,norris,mclaren,9,6,Finished,8,57
2019,2,Bahrain Grand Prix,raikkonen,alfa,8,7,Finished,6,57
2019,2,Bahrain Grand Prix,gasly,red_bull,13,8,Finished,4,57
2019,2,Bahrain Grand Prix,albon,toro_rosso,12,9,Finished,2,57
2019,2,Bahrain Grand Prix,perez,racing_point,14,10,Finished,1,57
2019,2,Bahrain Grand Prix,giovinazzi,alfa,16,11,Finished,0,57
2019,2,Bahrain Grand Prix,kvyat,toro_rosso,15,12,+1 Lap,0,56
2019,2,Bahrain Grand Prix,kevin_magnussen,haas,6,13,+1 Lap,0,56
2019,2,Bahrain Grand Prix,stroll,racing_point,18,14,+1 Lap,0,56
2019,2,Bahrain Grand Prix,russell,williams,19,15,+1 Lap,0,56
2019,2,Bahrain Grand Prix,kubica,williams,20,16,+2 Laps,0,55
2019,2,Bahrain Grand Prix,hulkenberg,renault,17,17,Engine,0,53
2019,2,Bahrain Grand Prix,ricciardo,renault,10,18,Out of fuel,0,53
2019,2,Bahrain Grand Prix,sainz,mclaren,7,19,Collision damage,0,53
2019,2,Bahrain Grand Prix,grosjean,haas,11,20,Retired,0,16
2019,3,Chinese Grand Prix,hamilton,mercedes,2,1,Finished,25,56
2019,3,Chinese Grand Prix,bottas,mercedes,1,2,Finished,18,56
2019,3,Chinese Grand Prix,vettel,ferrari,3,3,Finished,15,56
2019,3,Chinese Grand Prix,max_verstappen,red_bull,5,4,Finished,12,56
2019,3,Chinese Grand Prix,leclerc,ferrari,4,5,Finished,10,56
2019,3,Chinese Grand Prix,gasly,red_bull,6,6,Finished,9,56
2019,3,Chinese Grand Prix,ricciardo,renault,7,7,+1 Lap,6,55
2019,3,Chinese Grand Prix,perez,racing_point,12,8,+1 Lap,4,55
2019,3,Chinese Grand Prix,raikkonen,alfa,13,9,+1 Lap,2,55
2019,3,Chinese Grand Prix,albon,toro_rosso,0,10,+1 Lap,1,55
2019,3,Chinese Grand Prix,grosjean,haas,10,11,+1 Lap,0,55
2019,3,Chinese Grand Prix,stroll,racing_point,16,12,+1 Lap,0,55
2019,3,Chinese Grand Prix,kevin_magnussen,haas,9,13,+1 Lap,0,55
2019,3,Chinese Grand Prix,sainz,mclaren,14,14,+1 Lap,0,55
2019,3,Chinese Grand Prix,giovinazzi,alfa,19,15,+1 Lap,0,55
2019,3,Chinese Grand Prix,russell,williams,17,16,+2 Laps,0,54
2019,3,Chinese Grand Prix,kubica,williams,18,17,+2 Laps,0,54
2019,3,Chinese Grand Prix,norris,mclaren,15,18,Collision,0,50
2019,3,Chinese Grand Prix,kvyat,toro_rosso,11,19,Collision,0,41
2019,3,Chinese Grand Prix,hulkenberg,renault,8,20,Power Unit,0,16
2019,4,Azerbaijan Grand Prix,bottas,mercedes,1,1,Finished,25,51
2019,4,Azerbaijan Grand Prix,hamilton,mercedes,2,2,Finished,18,51
2019,4,Azerbaijan Grand Prix,vettel,ferrari,3,3,Finished,15,51
2019,4,Azerbaijan Grand Prix,max_verstappen,red_bull,4,4,Finished,12,51
2019,4,Azerbaijan Grand Prix,leclerc,ferrari,8,5,Finished,11,51
2019,4,Azerbaijan Grand Prix,perez,racing_point,5,6,Finished,8,51
2019,4,Azerbaijan Grand Prix,sainz,mclaren,9,7,Finished,6,51
2019,4,Azerbaijan Grand Prix,norris,mclaren,7,8,Finished,4,51
2019,4,Azerbaijan Grand Prix,stroll,racing_point,13,9,Finished,2,51
2019,4,Azerbaijan Grand Prix,raikkonen,alfa,0,10,+1 Lap,1,50
2019,4,Azerbaijan Grand Prix,albon,toro_rosso,11,11,+1 Lap,0,50
2019,4,Azerbaijan Grand Prix,giovinazzi,alfa,17,12,+1 Lap,0,50
2019,4,Azerbaijan Grand Prix,kevin_magnussen,haas,12,13,+1 Lap,0,50
2019,4,Azerbaijan Grand Prix,hulkenberg,renault,15,14,+1 Lap,0,50
2019,4,Azerbaijan Grand Prix,russell,williams,16,15,+2 Laps,0,49
2019,4,Azerbaijan Grand Prix,kubica,williams,0,16,+2 Laps,0,49
2019,4,Azerbaijan Grand Prix,gasly,red_bull,0,17,Transmission,0,38
2019,4,Azerbaijan Grand Prix,grosjean,haas,14,18,Brakes,0,38
2019,4,Azerbaijan Grand Prix,kvyat,toro_rosso,6,19,Collision,0,33
2019,4,Azerbaijan Grand Prix,ricciardo,renault,10,20,Collision,0,31
2019,5,Spanish Grand Prix,hamilton,mercedes,2,1,Finished,26,66
2019,5,Spanish Grand Prix,bottas,mercedes,1,2,Finished,18,66
2019,5,Spanish Grand Prix,max_verstappen,red_bull,4,3,Finished,15,66
2019,5,Spanish Grand Prix,vettel,ferrari,3,4,Finished,12,66
2019,5,Spanish Grand Prix,leclerc,ferrari,5,5,Finished,10,66
2019,5,Spanish Grand Prix,gasly,red_bull,6,6,Finished,8,66
2019,5,Spanish Grand Prix,kevin_magnussen,haas,8,7,Finished,6,66
2019,5,Spanish Grand Prix,sainz,mclaren,12,8,Finished,4,66
2019,5,Spanish Grand Prix,kvyat,toro_rosso,9,9,Finished,2,66
2019,5,Spanish Grand Prix,grosjean,haas,7,10,Finished,1,66
2019,5,Spanish Grand Prix,albon,toro_rosso,11,11,Finished,0,66
2019,5,Spanish Grand Prix,ricciardo,renault,13,12,Finished,0,66
2019,5,Spanish Grand Prix,hulkenberg,renault,0,13,Finished,0,66
2019,5,Spanish Grand Prix,raikkonen,alfa,14,14,Finished,0,66
2019,5,Spanish Grand Prix,perez,racing_point,15,15,Finished,0,66
2019,5,Spanish Grand Prix,giovinazzi,alfa,18,16,Finished,0,66
2019,5,Spanish Grand Prix,russell,williams,19,17,+1 Lap,0,65
2019,5,Spanish Grand Prix,kubica,williams,17,18,+1 Lap,0,65
2019,5,Spanish Grand Prix,stroll,racing_point,16,19,Collision,0,44
2019,5,Spanish Grand Prix,norris,mclaren,10,20,Collision,0,44
2019,6,Monaco Grand Prix,hamilton,mercedes,1,1,Finished,25,78
2019,6,Monaco Grand Prix,vettel,ferrari,4,2,Finished,18,78
2019,6,Monaco Grand Prix,bottas,mercedes,2,3,Finished,15,78
2019,6,Monaco Grand Prix,max_verstappen,red_bull,3,4,Finished,12,78
2019,6,Monaco Grand Prix,gasly,red_bull,8,5,Finished,11,78
2019,6,Monaco Grand Prix,sainz,mclaren,9,6,Finished,8,78
2019,6,Monaco Grand Prix,kvyat,toro_rosso,7,7,Finished,6,78
2019,6,Monaco Grand Prix,albon,toro_rosso,10,8,Finished,4,78
2019,6,Monaco Grand Prix,ricciardo,renault,6,9,Finished,2,78
2019,6,Monaco Grand Prix,grosjean,haas,13,10,Finished,1,78
2019,6,Monaco Grand Prix,norris,mclaren,12,11,Finished,0,78
2019,6,Monaco Grand Prix,perez,racing_point,16,12,+1 Lap,0,77
2019,6,Monaco Grand Prix,hulkenberg,renault,11,13,+1 Lap,0,77
2019,6,Monaco Grand Prix,kevin_magnussen,haas,5,14,+1 Lap,0,77
2019,6,Monaco Grand Prix,russell,williams,19,15,+1 Lap,0,77
2019,6,Monaco Grand Prix,stroll,racing_point,17,16,+1 Lap,0,77
2019,6,Monaco Grand Prix,raikkonen,alfa,14,17,+1 Lap,0,77
2019,6,Monaco Grand Prix,kubica,williams,20,18,+1 Lap,0,77
2019,6,Monaco Grand Prix,giovinazzi,alfa,18,19,+2 Laps,0,76
2019,6,Monaco Grand Prix,leclerc,ferrari,15,20,Collision,0,16
2019,7,Canadian Grand Prix,hamilton,mercedes,2,1,Finished,25,70
2019,7,Canadian Grand Prix,vettel,ferrari,1,2,Finished,18,70
2019,7,Canadian Grand Prix,leclerc,ferrari,3,3,Finished,15,70
2019,7,Canadian Grand Prix,bottas,mercedes,6,4,Finished,13,70
2019,7,Canadian Grand Prix,max_verstappen,red_bull,9,5,Finished,10,70
2019,7,Canadian Grand Prix,ricciardo,renault,4,6,+1 Lap,8,69
2019,7,Canadian Grand Prix,hulkenberg,renault,7,7,+1 Lap,6,69
2019,7,Canadian Grand Prix,gasly,red_bull,5,8,+1 Lap,4,69
2019,7,Canadian Grand Prix,stroll,racing_point,17,9,+1 Lap,2,69
2019,7,Canadian Grand Prix,kvyat,toro_rosso,10,10,+1 Lap,1,69
2019,7,Canadian Grand Prix,sainz,mclaren,11,11,+1 Lap,0,69
2019,7,Canadian Grand Prix,perez,racing_point,15,12,+1 Lap,0,69
2019,7,Canadian Grand Prix,giovinazzi,alfa,12,13,+1 Lap,0,69
2019,7,Canadian Grand Prix,grosjean,haas,14,14,+1 Lap,0,69
2019,7,Canadian Grand Prix,raikkonen,alfa,16,15,+1 Lap,0,69
2019,7,Canadian Grand Prix,russell,williams,18,16,+2 Laps,0,68
2019,7,Canadian Grand Prix,kevin_magnussen,haas,0,17,+2 Laps,0,68
2019,7,Canadian Grand Prix,kubica,williams,19,18,+3 Laps,0,67
2019,7,Canadian Grand Prix,albon,toro_rosso,13,19,Collision damage,0,59
2019,7,Canadian Grand Prix,norris,mclaren,8,20,Suspension,0,8
2019,8,French Grand Prix,hamilton,mercedes,1,1,Finished,25,53
2019,8,French Grand Prix,bottas,mercedes,2,2,Finished,18,53
2019,8,French Grand Prix,leclerc,ferrari,3,3,Finished,15,53
2019,8,French Grand Prix,max_verstappen,red_bull,4,4,Finished,12,53
2019,8,French Grand Prix,vettel,ferrari,7,5,Finished,11,53
2019,8,French Grand Prix,sainz,mclaren,6,6,Finished,8,53
2019,8,French Grand Prix,raikkonen,alfa,12,7,+1 Lap,6,52
2019,8,French Grand Prix,hulkenberg,renault,13,8,+1 Lap,4,52
2019,8,French Grand Prix,norris,mclaren,5,9,+1 Lap,2,52
2019,8,French Grand Prix,gasly,red_bull,9,10,+1 Lap,1,52
2019,8,French Grand Prix,ricciardo,renault,8,11,+1 Lap,0,52
2019,8,French Grand Prix,perez,racing_point,14,12,+1 Lap,0,52
2019,8,French Grand Prix,stroll,racing_point,17,13,+1 Lap,0,52
2019,8,French Grand Prix,kvyat,toro_rosso,19,14,+1 Lap,0,52
2019,8,French Grand Prix,albon,toro_rosso,11,15,+1 Lap,0,52
2019,8,French Grand Prix,giovinazzi,alfa,10,16,+1 Lap,0,52
2019,8,French Grand Prix,kevin_magnussen,haas,15,17,+1 Lap,0,52
2019,8,French Grand Prix,kubica,williams,18,18,+2 Laps,0,51
2019,8,French Grand Prix,russell,williams,20,19,+2 Laps,0,51
2019,8,French Grand Prix,grosjean,haas,16,20,Retired,0,44
2019,9,Austrian Grand Prix,max_verstappen,red_bull,2,1,Finished,26,71
2019,9,Austrian Grand Prix,leclerc,ferrari,1,2,Finished,18,71
2019,9,Austrian Grand Prix,bottas,mercedes,3,3,Finished,15,71
2019,9,Austrian Grand Prix,vettel,ferrari,9,4,Finished,12,71
2019,9,Austrian Grand Prix,hamilton,mercedes,4,5,Finished,10,71
2019,9,Austrian Grand Prix,norris,mclaren,5,6,+1 Lap,8,70
2019,9,Austrian Grand Prix,gasly,red_bull,8,7,+1 Lap,6,70
2019,9,Austrian Grand Prix,sainz,mclaren,19,8,+1 Lap,4,70
2019,9,Austrian Grand Prix,raikkonen,alfa,6,9,+1 Lap,2,70
2019,9,Austrian Grand Prix,giovinazzi,alfa,7,10,+1 Lap,1,70
2019,9,Austrian Grand Prix,perez,racing_point,13,11,+1 Lap,0,70
2019,9,Austrian Grand Prix,ricciardo,renault,12,12,+1 Lap,0,70
2019,9,Austrian Grand Prix,hulkenberg,renault,15,13,+1 Lap,0,70
2019,9,Austrian Grand Prix,stroll,racing_point,14,14,+1 Lap,0,70
2019,9,Austrian Grand Prix,albon,toro_rosso,18,15,+1 Lap,0,70
2019,9,Austrian Grand Prix,grosjean,haas,11,16,+1 Lap,0,70
2019,9,Austrian Grand Prix,kvyat,toro_rosso,16,17,+1 Lap,0,70
2019,9,Austrian Grand Prix,russell,williams,0,18,+2 Laps,0,69
2019,9,Austrian Grand Prix,kevin_magnussen,haas,10,19,+2 Laps,0,69
2019,9,Austrian Grand Prix,kubica,williams,17,20,+3 Laps,0,68
2019,10,British Grand Prix,hamilton,mercedes,2,1,Finished,26,52
2019,10,British Grand Prix,bottas,mercedes,1,2,Finished,18,52
2019,10,British Grand Prix,leclerc,ferrari,3,3,Finished,15,52
2019,10,British Grand Prix,gasly,red_bull,5,4,Finished,12,52
2019,10,British Grand Prix,max_verstappen,red_bull,4,5,Finished,10,52
2019,10,British Grand Prix,sainz,mclaren,13,6,Finished,8,52
2019,10,British Grand Prix,ricciardo,renault,7,7,Finished,6,52
2019,10,British Grand Prix,raikkonen,alfa,12,8,Finished,4,52
2019,10,British Grand Prix,kvyat,toro_rosso,17,9,Finished,2,52
2019,10,British Grand Prix,hulkenberg,renault,10,10,Finished,1,52
2019,10,British Grand Prix,norris,mclaren,8,11,Finished,0,52
2019,10,British Grand Prix,albon,toro_rosso,9,12,Finished,0,52
2019,10,British Grand Prix,stroll,racing_point,18,13,Finished,0,52
2019,10,British Grand Prix,russell,williams,19,14,+1 Lap,0,51
2019,10,British Grand Prix,kubica,williams,20,15,+1 Lap,0,51
2019,10,British Grand Prix,vettel,ferrari,6,16,+1 Lap,0,51
2019,10,British Grand Prix,perez,racing_point,15,17,+1 Lap,0,51
2019,10,British Grand Prix,giovinazzi,alfa,11,18,Spun off,0,18
2019,10,British Grand Prix,grosjean,haas,14,19,Collision,0,9
2019,10,British Grand Prix,kevin_magnussen,haas,16,20,Collision,0,6
2019,11,German Grand Prix,max_verstappen,red_bull,2,1,Finished,26,64
2019,11,German Grand Prix,vettel,ferrari,20,2,Finished,18,64
2019,11,German Grand Prix,kvyat,toro_rosso,14,3,Finished,15,64
2019,11,German Grand Prix,stroll,racing_point,15,4,Finished,12,64
2019,11,German Grand Prix,sainz,mclaren,7,5,Finished,10,64
2019,11,German Grand Prix,albon,toro_rosso,16,6,Finished,8,64
2019,11,German Grand Prix,grosjean,haas,6,7,Finished,6,64
2019,11,German Grand Prix,kevin_magnussen,haas,12,8,Finished,4,64
2019,11,German Grand Prix,hamilton,mercedes,1,9,Finished,2,64
2019,11,German Grand Prix,kubica,williams,18,10,Finished,1,64
2019,11,German Grand Prix,russell,williams,17,11,Finished,0,64
2019,11,German Grand Prix,raikkonen,alfa,5,12,Finished,0,64
2019,11,German Grand Prix,giovinazzi,alfa,11,13,Finished,0,64
2019,11,German Grand Prix,gasly,red_bull,4,14,Collision,0,61
2019,11,German Grand Prix,bottas,mercedes,3,15,Accident,0,56
2019,11,German Grand Prix,hulkenberg,renault,9,16,Accident,0,39
2019,11,German Grand Prix,leclerc,ferrari,10,17,Accident,0,27
2019,11,German Grand Prix,norris,mclaren,19,18,Power loss,0,25
2019,11,German Grand Prix,ricciardo,renault,13,19,Exhaust,0,13
2019,11,German Grand Prix,perez,racing_point,8,20,Spun off,0,1
2019,12,Hungarian Grand Prix,hamilton,mercedes,3,1,Finished,25,70
2019,12,Hungarian Grand Prix,max_verstappen,red_bull,1,2,Finished,19,70
2019,12,Hungarian Grand Prix,vettel,ferrari,5,3,Finished,15,70
2019,12,Hungarian Grand Prix,leclerc,ferrari,4,4,Finished,12,70
2019,12,Hungarian Grand Prix,sainz,mclaren,8,5,+1 Lap,10,69
2019,12,Hungarian Grand Prix,gasly,red_bull,6,6,+1 Lap,8,69
2019,12,Hungarian Grand Prix,raikkonen,alfa,10,7,+1 Lap,6,69
2019,12,Hungarian Grand Prix,bottas,mercedes,2,8,+1 Lap,4,69
2019,12,Hungarian Grand Prix,norris,mclaren,7,9,+1 Lap,2,69
2019,12,Hungarian Grand Prix,albon,toro_rosso,12,10,+1 Lap,1,69
2019,12,Hungarian Grand Prix,perez,racing_point,16,11,+1 Lap,0,69
2019,12,Hungarian Grand Prix,hulkenberg,renault,11,12,+1 Lap,0,69
2019,12,Hungarian Grand Prix,kevin_magnussen,haas,14,13,+1 Lap,0,69
2019,12,Hungarian Grand Prix,ricciardo,renault,20,14,+1 Lap,0,69
2019,12,Hungarian Grand Prix,kvyat,toro_rosso,13,15,+2 Laps,0,68
2019,12,Hungarian Grand Prix,russell,williams,15,16,+2 Laps,0,68
2019,12,Hungarian Grand Prix,stroll,racing_point,18,17,+2 Laps,0,68
2019,12,Hungarian Grand Prix,giovinazzi,alfa,17,18,+2 Laps,0,68
2019,12,Hungarian Grand Prix,kubica,williams,19,19,+3 Laps,0,67
2019,12,Hungarian Grand Prix,grosjean,haas,9,20,Water pressure,0,49
2019,13,Belgian Grand Prix,leclerc,ferrari,1,1,Finished,25,44
2019,13,Belgian Grand Prix,hamilton,mercedes,3,2,Finished,18,44
2019,13,Belgian Grand Prix,bottas,mercedes,4,3,Finished,15,44
2019,13,Belgian Grand Prix,vettel,ferrari,2,4,Finished,13,44
2019,13,Belgian Grand Prix,albon,red_bull,17,5,Finished,10,44
2019,13,Belgian Grand Prix,perez,racing_point,7,6,Finished,8,44
2019,13,Belgian Grand Prix,kvyat,toro_rosso,19,7,Finished,6,44
2019,13,Belgian Grand Prix,hulkenberg,renault,12,8,Finished,4,44
2019,13,Belgian Grand Prix,gasly,toro_rosso,13,9,Finished,2,44
2019,13,Belgian Grand Prix,stroll,racing_point,16,10,Finished,1,44
2019,13,Belgian Grand Prix,norris,mclaren,11,11,Engine,0,43
2019,13,Belgian Grand Prix,kevin_magnussen,haas,8,12,+1 Lap,0,43
2019,13,Belgian Grand Prix,grosjean,haas,9,13,+1 Lap,0,43
2019,13,Belgian Grand Prix,ricciardo,renault,10,14,+1 Lap,0,43
2019,13,Belgian Grand Prix,russell,williams,14,15,+1 Lap,0,43
2019,13,Belgian Grand Prix,raikkonen,alfa,6,16,+1 Lap,0,43
2019,13,Belgian Grand Prix,kubica,williams,0,17,+1 Lap,0,43
2019,13,Belgian Grand Prix,giovinazzi,alfa,18,18,Accident,0,42
2019,13,Belgian Grand Prix,sainz,mclaren,15,19,Power loss,0,1
2019,13,Belgian Grand Prix,max_verstappen,red_bull,5,20,Accident,0,0
2019,14,Italian Grand Prix,leclerc,ferrari,1,1,Finished,25,53
2019,14,Italian Grand Prix,bottas,mercedes,3,2,Finished,18,53
2019,14,Italian Grand Prix,hamilton,mercedes,2,3,Finished,16,53
2019,14,Italian Grand Prix,ricciardo,renault,5,4,Finished,12,53
2019,14,Italian Grand Prix,hulkenberg,renault,6,5,Finished,10,53
2019,14,Italian Grand Prix,albon,red_bull,8,6,Finished,8,53
2019,14,Italian Grand Prix,perez,racing_point,18,7,Finished,6,53
2019,14,Italian Grand Prix,max_verstappen,red_bull,19,8,Finished,4,53
2019,14,Italian Grand Prix,giovinazzi,alfa,10,9,+1 Lap,2,52
2019,14,Italian Grand Prix,norris,mclaren,16,10,+1 Lap,1,52
2019,14,Italian Grand Prix,gasly,toro_rosso,17,11,+1 Lap,0,52
2019,14,Italian Grand Prix,stroll,racing_point,9,12,+1 Lap,0,52
2019,14,Italian Grand Prix,vettel,ferrari,4,13,+1 Lap,0,52
2019,14,Italian Grand Prix,russell,williams,14,14,+1 Lap,0,52
2019,14,Italian Grand Prix,raikkonen,alfa,0,15,+1 Lap,0,52
2019,14,Italian Grand Prix,grosjean,haas,13,16,+1 Lap,0,52
2019,14,Italian Grand Prix,kubica,williams,15,17,+2 Laps,0,51
2019,14,Italian Grand Prix,kevin_magnussen,haas,11,18,Hydraulics,0,43
2019,14,Italian Grand Prix,kvyat,toro_rosso,12,19,Engine,0,29
2019,14,Italian Grand Prix,sainz,mclaren,7,20,Wheel,0,27
2019,15,Singapore Grand Prix,vettel,ferrari,3,1,Finished,25,61
2019,15,Singapore Grand Prix,leclerc,ferrari,1,2,Finished,18,61
2019,15,Singapore Grand Prix,max_verstappen,red_bull,4,3,Finished,15,61
2019,15,Singapore Grand Prix,hamilton,mercedes,2,4,Finished,12,61
2019,15,Singapore Grand Prix,bottas,mercedes,5,5,Finished,10,61
2019,15,Singapore Grand Prix,albon,red_bull,6,6,Finished,8,61
2019,15,Singapore Grand Prix,norris,mclaren,9,7,Finished,6,61
2019,15,Singapore Grand Prix,gasly,toro_rosso,11,8,Finished,4,61
